time,IP,seq
1463054193,2001:470:83ae:2:212:6d02:0:4041,128
1463054196,2001:470:83ae:2:212:6d02:0:4042,128
1463054198,2001:470:83ae:2:212:6d02:0:4044,127
1463054200,2001:470:83ae:2:212:6d02:0:4035,128
1463054201,2001:470:83ae:2:212:6d02:0:4045,129
1463054203,2001:470:83ae:2:212:6d02:0:4013,128
1463054219,2001:470:83ae:2:212:6d02:0:4034,128
1463054223,2001:470:83ae:2:212:6d02:0:4041,129
1463054225,2001:470:83ae:2:212:6d02:0:4042,129
1463054228,2001:470:83ae:2:212:6d02:0:4044,128
1463054230,2001:470:83ae:2:212:6d02:0:4035,129
1463054231,2001:470:83ae:2:212:6d02:0:4045,130
1463054233,2001:470:83ae:2:212:6d02:0:4013,129
1463054249,2001:470:83ae:2:212:6d02:0:4034,129
1463054252,2001:470:83ae:2:212:6d02:0:4041,130
1463054255,2001:470:83ae:2:212:6d02:0:4042,130
1463054258,2001:470:83ae:2:212:6d02:0:4044,129
1463054260,2001:470:83ae:2:212:6d02:0:4035,130
1463054260,2001:470:83ae:2:212:6d02:0:4045,131
1463054263,2001:470:83ae:2:212:6d02:0:4013,130
1463054279,2001:470:83ae:2:212:6d02:0:4034,130
1463054282,2001:470:83ae:2:212:6d02:0:4041,131
1463054285,2001:470:83ae:2:212:6d02:0:4042,131
1463054288,2001:470:83ae:2:212:6d02:0:4044,130
1463054289,2001:470:83ae:2:212:6d02:0:4035,131
1463054290,2001:470:83ae:2:212:6d02:0:4045,132
1463054293,2001:470:83ae:2:212:6d02:0:4013,131
1463054309,2001:470:83ae:2:212:6d02:0:4034,131
1463054312,2001:470:83ae:2:212:6d02:0:4041,132
1463054315,2001:470:83ae:2:212:6d02:0:4042,132
1463054318,2001:470:83ae:2:212:6d02:0:4044,131
1463054319,2001:470:83ae:2:212:6d02:0:4035,132
1463054320,2001:470:83ae:2:212:6d02:0:4045,133
1463054323,2001:470:83ae:2:212:6d02:0:4013,132
1463054339,2001:470:83ae:2:212:6d02:0:4034,132
1463054341,2001:470:83ae:2:212:6d02:0:4041,133
1463054344,2001:470:83ae:2:212:6d02:0:4042,133
1463054348,2001:470:83ae:2:212:6d02:0:4044,132
1463054349,2001:470:83ae:2:212:6d02:0:4035,133
1463054349,2001:470:83ae:2:212:6d02:0:4045,134
1463054353,2001:470:83ae:2:212:6d02:0:4013,133
1463054369,2001:470:83ae:2:212:6d02:0:4034,133
1463054371,2001:470:83ae:2:212:6d02:0:4041,134
1463054374,2001:470:83ae:2:212:6d02:0:4042,134
1463054378,2001:470:83ae:2:212:6d02:0:4044,133
1463054379,2001:470:83ae:2:212:6d02:0:4045,135
1463054380,2001:470:83ae:2:212:6d02:0:400f,134
1463054382,2001:470:83ae:2:212:6d02:0:4013,134
1463054399,2001:470:83ae:2:212:6d02:0:4034,134
1463054401,2001:470:83ae:2:212:6d02:0:4041,135
1463054404,2001:470:83ae:2:212:6d02:0:4042,135
1463054408,2001:470:83ae:2:212:6d02:0:4044,134
1463054408,2001:470:83ae:2:212:6d02:0:4045,136
1463054409,2001:470:83ae:2:212:6d02:0:4035,135
1463054410,2001:470:83ae:2:212:6d02:0:400f,135
1463054412,2001:470:83ae:2:212:6d02:0:4013,135
1463054429,2001:470:83ae:2:212:6d02:0:4034,135
1463054431,2001:470:83ae:2:212:6d02:0:4041,136
1463054434,2001:470:83ae:2:212:6d02:0:4042,136
1463054438,2001:470:83ae:2:212:6d02:0:4044,135
1463054438,2001:470:83ae:2:212:6d02:0:4045,137
1463054439,2001:470:83ae:2:212:6d02:0:4035,136
1463054440,2001:470:83ae:2:212:6d02:0:400f,136
1463054442,2001:470:83ae:2:212:6d02:0:4013,136
1463054459,2001:470:83ae:2:212:6d02:0:4034,136
1463054460,2001:470:83ae:2:212:6d02:0:4041,137
1463054464,2001:470:83ae:2:212:6d02:0:4042,137
1463054468,2001:470:83ae:2:212:6d02:0:4045,138
1463054468,2001:470:83ae:2:212:6d02:0:4044,136
1463054468,2001:470:83ae:2:212:6d02:0:4035,137
1463054470,2001:470:83ae:2:212:6d02:0:400f,137
1463054472,2001:470:83ae:2:212:6d02:0:4013,137
1463054489,2001:470:83ae:2:212:6d02:0:4034,137
1463054493,2001:470:83ae:2:212:6d02:0:4042,138
1463054497,2001:470:83ae:2:212:6d02:0:4045,139
1463054498,2001:470:83ae:2:212:6d02:0:4044,137
1463054498,2001:470:83ae:2:212:6d02:0:4035,138
1463054500,2001:470:83ae:2:212:6d02:0:400f,138
1463054502,2001:470:83ae:2:212:6d02:0:4013,138
1463054519,2001:470:83ae:2:212:6d02:0:4034,138
1463054523,2001:470:83ae:2:212:6d02:0:4042,139
1463054527,2001:470:83ae:2:212:6d02:0:4045,140
1463054528,2001:470:83ae:2:212:6d02:0:4044,138
1463054528,2001:470:83ae:2:212:6d02:0:4035,139
1463054530,2001:470:83ae:2:212:6d02:0:400f,139
1463054532,2001:470:83ae:2:212:6d02:0:4013,139
1463054549,2001:470:83ae:2:212:6d02:0:4034,139
1463054553,2001:470:83ae:2:212:6d02:0:4042,140
1463054556,2001:470:83ae:2:212:6d02:0:4045,141
1463054558,2001:470:83ae:2:212:6d02:0:4035,140
1463054558,2001:470:83ae:2:212:6d02:0:4044,139
1463054559,2001:470:83ae:2:212:6d02:0:400f,140
1463054561,2001:470:83ae:2:212:6d02:0:4013,140
1463054579,2001:470:83ae:2:212:6d02:0:4034,140
1463054583,2001:470:83ae:2:212:6d02:0:4042,141
1463054586,2001:470:83ae:2:212:6d02:0:4045,142
1463054588,2001:470:83ae:2:212:6d02:0:4035,141
1463054588,2001:470:83ae:2:212:6d02:0:4044,140
1463054589,2001:470:83ae:2:212:6d02:0:400f,141
1463054591,2001:470:83ae:2:212:6d02:0:4013,141
1463054609,2001:470:83ae:2:212:6d02:0:4034,141
1463054612,2001:470:83ae:2:212:6d02:0:4042,142
1463054616,2001:470:83ae:2:212:6d02:0:4045,143
1463054617,2001:470:83ae:2:212:6d02:0:4035,142
1463054618,2001:470:83ae:2:212:6d02:0:4044,141
1463054619,2001:470:83ae:2:212:6d02:0:400f,142
1463054621,2001:470:83ae:2:212:6d02:0:4013,142
1463054638,2001:470:83ae:2:212:6d02:0:4034,142
1463054642,2001:470:83ae:2:212:6d02:0:4042,143
1463054645,2001:470:83ae:2:212:6d02:0:4045,144
1463054647,2001:470:83ae:2:212:6d02:0:4035,143
1463054648,2001:470:83ae:2:212:6d02:0:4044,142
1463054649,2001:470:83ae:2:212:6d02:0:400f,143
1463054651,2001:470:83ae:2:212:6d02:0:4013,143
1463054668,2001:470:83ae:2:212:6d02:0:4034,143
1463054672,2001:470:83ae:2:212:6d02:0:4042,144
1463054675,2001:470:83ae:2:212:6d02:0:4045,145
1463054677,2001:470:83ae:2:212:6d02:0:4035,144
1463054678,2001:470:83ae:2:212:6d02:0:4044,143
1463054679,2001:470:83ae:2:212:6d02:0:400f,144
1463054681,2001:470:83ae:2:212:6d02:0:4013,144
1463054698,2001:470:83ae:2:212:6d02:0:4034,144
1463054702,2001:470:83ae:2:212:6d02:0:4042,145
1463054704,2001:470:83ae:2:212:6d02:0:4045,146
1463054707,2001:470:83ae:2:212:6d02:0:4035,145
1463054708,2001:470:83ae:2:212:6d02:0:4044,144
1463054709,2001:470:83ae:2:212:6d02:0:400f,145
1463054711,2001:470:83ae:2:212:6d02:0:4013,145
1463054728,2001:470:83ae:2:212:6d02:0:4034,145
1463054731,2001:470:83ae:2:212:6d02:0:4042,146
1463054734,2001:470:83ae:2:212:6d02:0:4045,147
1463054737,2001:470:83ae:2:212:6d02:0:4035,146
1463054738,2001:470:83ae:2:212:6d02:0:4044,145
1463054738,2001:470:83ae:2:212:6d02:0:400f,146
1463054741,2001:470:83ae:2:212:6d02:0:4013,146
1463054758,2001:470:83ae:2:212:6d02:0:4034,146
1463054761,2001:470:83ae:2:212:6d02:0:4042,147
1463054764,2001:470:83ae:2:212:6d02:0:4045,148
1463054766,2001:470:83ae:2:212:6d02:0:4035,147
1463054768,2001:470:83ae:2:212:6d02:0:4044,146
1463054768,2001:470:83ae:2:212:6d02:0:400f,147
1463054770,2001:470:83ae:2:212:6d02:0:4013,147
1463054788,2001:470:83ae:2:212:6d02:0:4034,147
1463054791,2001:470:83ae:2:212:6d02:0:4042,148
1463054793,2001:470:83ae:2:212:6d02:0:4045,149
1463054796,2001:470:83ae:2:212:6d02:0:4035,148
1463054798,2001:470:83ae:2:212:6d02:0:4044,147
1463054800,2001:470:83ae:2:212:6d02:0:4013,148
1463054818,2001:470:83ae:2:212:6d02:0:4034,148
1463054821,2001:470:83ae:2:212:6d02:0:4042,149
1463054823,2001:470:83ae:2:212:6d02:0:4045,150
1463054826,2001:470:83ae:2:212:6d02:0:4035,149
1463054828,2001:470:83ae:2:212:6d02:0:400f,149
1463054828,2001:470:83ae:2:212:6d02:0:4044,148
1463054830,2001:470:83ae:2:212:6d02:0:4013,149
1463054848,2001:470:83ae:2:212:6d02:0:4034,149
1463054850,2001:470:83ae:2:212:6d02:0:4042,150
1463054852,2001:470:83ae:2:212:6d02:0:4045,151
1463054856,2001:470:83ae:2:212:6d02:0:4035,150
1463054858,2001:470:83ae:2:212:6d02:0:400f,150
1463054858,2001:470:83ae:2:212:6d02:0:4044,149
1463054860,2001:470:83ae:2:212:6d02:0:4013,150
1463054878,2001:470:83ae:2:212:6d02:0:4034,150
1463054880,2001:470:83ae:2:212:6d02:0:4042,151
1463054882,2001:470:83ae:2:212:6d02:0:4045,152
1463054886,2001:470:83ae:2:212:6d02:0:4035,151
1463054887,2001:470:83ae:2:212:6d02:0:400f,151
1463054888,2001:470:83ae:2:212:6d02:0:4044,150
1463054890,2001:470:83ae:2:212:6d02:0:4013,151
1463054908,2001:470:83ae:2:212:6d02:0:4034,151
1463054910,2001:470:83ae:2:212:6d02:0:4042,152
1463054912,2001:470:83ae:2:212:6d02:0:4045,153
1463054915,2001:470:83ae:2:212:6d02:0:4035,152
1463054917,2001:470:83ae:2:212:6d02:0:400f,152
1463054918,2001:470:83ae:2:212:6d02:0:4044,151
1463054920,2001:470:83ae:2:212:6d02:0:4013,152
1463054938,2001:470:83ae:2:212:6d02:0:4034,152
1463054940,2001:470:83ae:2:212:6d02:0:4042,153
1463054941,2001:470:83ae:2:212:6d02:0:4045,154
1463054945,2001:470:83ae:2:212:6d02:0:4035,153
1463054947,2001:470:83ae:2:212:6d02:0:400f,153
1463054948,2001:470:83ae:2:212:6d02:0:4044,152
1463054949,2001:470:83ae:2:212:6d02:0:4013,153
1463054968,2001:470:83ae:2:212:6d02:0:4034,153
1463054970,2001:470:83ae:2:212:6d02:0:4042,154
1463054971,2001:470:83ae:2:212:6d02:0:4045,155
1463054975,2001:470:83ae:2:212:6d02:0:4035,154
1463054977,2001:470:83ae:2:212:6d02:0:400f,154
1463054978,2001:470:83ae:2:212:6d02:0:4044,153
1463054979,2001:470:83ae:2:212:6d02:0:4013,154
1463054998,2001:470:83ae:2:212:6d02:0:4034,154
1463054999,2001:470:83ae:2:212:6d02:0:4042,155
1463055000,2001:470:83ae:2:212:6d02:0:4045,156
1463055005,2001:470:83ae:2:212:6d02:0:4035,155
1463055007,2001:470:83ae:2:212:6d02:0:400f,155
1463055008,2001:470:83ae:2:212:6d02:0:4044,154
1463055009,2001:470:83ae:2:212:6d02:0:4013,155
1463055028,2001:470:83ae:2:212:6d02:0:4034,155
1463055029,2001:470:83ae:2:212:6d02:0:4042,156
1463055030,2001:470:83ae:2:212:6d02:0:4045,157
1463055035,2001:470:83ae:2:212:6d02:0:4035,156
1463055037,2001:470:83ae:2:212:6d02:0:400f,156
1463055038,2001:470:83ae:2:212:6d02:0:4044,155
1463055039,2001:470:83ae:2:212:6d02:0:4013,156
1463055058,2001:470:83ae:2:212:6d02:0:4034,156
1463055059,2001:470:83ae:2:212:6d02:0:4042,157
1463055060,2001:470:83ae:2:212:6d02:0:4045,158
1463055065,2001:470:83ae:2:212:6d02:0:4035,157
1463055066,2001:470:83ae:2:212:6d02:0:400f,157
1463055068,2001:470:83ae:2:212:6d02:0:4044,156
1463055069,2001:470:83ae:2:212:6d02:0:4013,157
1463055088,2001:470:83ae:2:212:6d02:0:4034,157
1463055089,2001:470:83ae:2:212:6d02:0:4042,158
1463055089,2001:470:83ae:2:212:6d02:0:4045,159
1463055094,2001:470:83ae:2:212:6d02:0:4035,158
1463055096,2001:470:83ae:2:212:6d02:0:400f,158
1463055098,2001:470:83ae:2:212:6d02:0:4044,157
1463055099,2001:470:83ae:2:212:6d02:0:4013,158
1463055118,2001:470:83ae:2:212:6d02:0:4034,158
1463055118,2001:470:83ae:2:212:6d02:0:4042,159
1463055119,2001:470:83ae:2:212:6d02:0:4045,160
1463055124,2001:470:83ae:2:212:6d02:0:4035,159
1463055126,2001:470:83ae:2:212:6d02:0:400f,159
1463055128,2001:470:83ae:2:212:6d02:0:4044,158
1463055128,2001:470:83ae:2:212:6d02:0:4013,159
1463055148,2001:470:83ae:2:212:6d02:0:4034,159
1463055148,2001:470:83ae:2:212:6d02:0:4042,160
1463055148,2001:470:83ae:2:212:6d02:0:4045,161
1463055154,2001:470:83ae:2:212:6d02:0:4035,160
1463055156,2001:470:83ae:2:212:6d02:0:400f,160
1463055158,2001:470:83ae:2:212:6d02:0:4044,159
1463055158,2001:470:83ae:2:212:6d02:0:4013,160
1463055178,2001:470:83ae:2:212:6d02:0:4034,160
1463055178,2001:470:83ae:2:212:6d02:0:4042,161
1463055184,2001:470:83ae:2:212:6d02:0:4035,161
1463055186,2001:470:83ae:2:212:6d02:0:400f,161
1463055188,2001:470:83ae:2:212:6d02:0:4013,161
1463055188,2001:470:83ae:2:212:6d02:0:4044,160
1463055208,2001:470:83ae:2:212:6d02:0:4045,163
1463055208,2001:470:83ae:2:212:6d02:0:4042,162
1463055208,2001:470:83ae:2:212:6d02:0:4034,161
1463055214,2001:470:83ae:2:212:6d02:0:4035,162
1463055216,2001:470:83ae:2:212:6d02:0:400f,162
1463055218,2001:470:83ae:2:212:6d02:0:4013,162
1463055218,2001:470:83ae:2:212:6d02:0:4044,161
1463055237,2001:470:83ae:2:212:6d02:0:4045,164
1463055237,2001:470:83ae:2:212:6d02:0:4042,163
1463055238,2001:470:83ae:2:212:6d02:0:4034,162
1463055243,2001:470:83ae:2:212:6d02:0:4035,163
1463055245,2001:470:83ae:2:212:6d02:0:400f,163
1463055248,2001:470:83ae:2:212:6d02:0:4013,163
1463055248,2001:470:83ae:2:212:6d02:0:4044,162
1463055267,2001:470:83ae:2:212:6d02:0:4045,165
1463055267,2001:470:83ae:2:212:6d02:0:4042,164
1463055268,2001:470:83ae:2:212:6d02:0:4034,163
1463055273,2001:470:83ae:2:212:6d02:0:4035,164
1463055275,2001:470:83ae:2:212:6d02:0:400f,164
1463055278,2001:470:83ae:2:212:6d02:0:4013,164
1463055278,2001:470:83ae:2:212:6d02:0:4044,163
1463055296,2001:470:83ae:2:212:6d02:0:4045,166
1463055297,2001:470:83ae:2:212:6d02:0:4042,165
1463055298,2001:470:83ae:2:212:6d02:0:4034,164
1463055303,2001:470:83ae:2:212:6d02:0:4035,165
1463055305,2001:470:83ae:2:212:6d02:0:400f,165
1463055307,2001:470:83ae:2:212:6d02:0:4013,165
1463055308,2001:470:83ae:2:212:6d02:0:4044,164
1463055326,2001:470:83ae:2:212:6d02:0:4045,167
1463055327,2001:470:83ae:2:212:6d02:0:4042,166
1463055328,2001:470:83ae:2:212:6d02:0:4034,165
1463055333,2001:470:83ae:2:212:6d02:0:4035,166
1463055335,2001:470:83ae:2:212:6d02:0:400f,166
1463055337,2001:470:83ae:2:212:6d02:0:4013,166
1463055338,2001:470:83ae:2:212:6d02:0:4044,165
1463055355,2001:470:83ae:2:212:6d02:0:4045,168
1463055357,2001:470:83ae:2:212:6d02:0:4042,167
1463055358,2001:470:83ae:2:212:6d02:0:4034,166
1463055363,2001:470:83ae:2:212:6d02:0:4035,167
1463055365,2001:470:83ae:2:212:6d02:0:400f,167
1463055367,2001:470:83ae:2:212:6d02:0:4013,167
1463055368,2001:470:83ae:2:212:6d02:0:4044,166
1463055385,2001:470:83ae:2:212:6d02:0:4045,169
1463055386,2001:470:83ae:2:212:6d02:0:4042,168
1463055388,2001:470:83ae:2:212:6d02:0:4034,167
1463055393,2001:470:83ae:2:212:6d02:0:4035,168
1463055394,2001:470:83ae:2:212:6d02:0:400f,168
1463055397,2001:470:83ae:2:212:6d02:0:4013,168
1463055398,2001:470:83ae:2:212:6d02:0:4044,167
1463055415,2001:470:83ae:2:212:6d02:0:4045,170
1463055416,2001:470:83ae:2:212:6d02:0:4042,169
1463055418,2001:470:83ae:2:212:6d02:0:4034,168
1463055422,2001:470:83ae:2:212:6d02:0:4035,169
1463055424,2001:470:83ae:2:212:6d02:0:400f,169
1463055427,2001:470:83ae:2:212:6d02:0:4013,169
1463055428,2001:470:83ae:2:212:6d02:0:4044,168
1463055444,2001:470:83ae:2:212:6d02:0:4045,171
1463055446,2001:470:83ae:2:212:6d02:0:4042,170
1463055447,2001:470:83ae:2:212:6d02:0:4034,169
1463055452,2001:470:83ae:2:212:6d02:0:4035,170
1463055454,2001:470:83ae:2:212:6d02:0:400f,170
1463055457,2001:470:83ae:2:212:6d02:0:4013,170
1463055458,2001:470:83ae:2:212:6d02:0:4044,169
1463055474,2001:470:83ae:2:212:6d02:0:4045,172
1463055475,2001:470:83ae:2:212:6d02:0:4042,171
1463055477,2001:470:83ae:2:212:6d02:0:4034,170
1463055482,2001:470:83ae:2:212:6d02:0:4035,171
1463055484,2001:470:83ae:2:212:6d02:0:400f,171
1463055486,2001:470:83ae:2:212:6d02:0:4013,171
1463055488,2001:470:83ae:2:212:6d02:0:4044,170
1463055503,2001:470:83ae:2:212:6d02:0:4045,173
1463055505,2001:470:83ae:2:212:6d02:0:4042,172
1463055507,2001:470:83ae:2:212:6d02:0:4034,171
1463055512,2001:470:83ae:2:212:6d02:0:4035,172
1463055514,2001:470:83ae:2:212:6d02:0:400f,172
1463055516,2001:470:83ae:2:212:6d02:0:4013,172
1463055518,2001:470:83ae:2:212:6d02:0:4044,171
1463055533,2001:470:83ae:2:212:6d02:0:4045,174
1463055535,2001:470:83ae:2:212:6d02:0:4042,173
1463055537,2001:470:83ae:2:212:6d02:0:4034,172
1463055542,2001:470:83ae:2:212:6d02:0:4035,173
1463055544,2001:470:83ae:2:212:6d02:0:400f,173
1463055546,2001:470:83ae:2:212:6d02:0:4013,173
1463055548,2001:470:83ae:2:212:6d02:0:4044,172
1463055563,2001:470:83ae:2:212:6d02:0:4045,175
1463055565,2001:470:83ae:2:212:6d02:0:4042,174
1463055567,2001:470:83ae:2:212:6d02:0:4034,173
1463055571,2001:470:83ae:2:212:6d02:0:4035,174
1463055573,2001:470:83ae:2:212:6d02:0:400f,174
1463055576,2001:470:83ae:2:212:6d02:0:4013,174
1463055578,2001:470:83ae:2:212:6d02:0:4044,173
1463055592,2001:470:83ae:2:212:6d02:0:4045,176
1463055595,2001:470:83ae:2:212:6d02:0:4042,175
1463055597,2001:470:83ae:2:212:6d02:0:4034,174
1463055601,2001:470:83ae:2:212:6d02:0:4035,175
1463055603,2001:470:83ae:2:212:6d02:0:400f,175
1463055606,2001:470:83ae:2:212:6d02:0:4013,175
1463055608,2001:470:83ae:2:212:6d02:0:4044,174
1463055622,2001:470:83ae:2:212:6d02:0:4045,177
1463055624,2001:470:83ae:2:212:6d02:0:4042,176
1463055627,2001:470:83ae:2:212:6d02:0:4034,175
1463055631,2001:470:83ae:2:212:6d02:0:4035,176
1463055633,2001:470:83ae:2:212:6d02:0:400f,176
1463055636,2001:470:83ae:2:212:6d02:0:4013,176
1463055638,2001:470:83ae:2:212:6d02:0:4044,175
1463055651,2001:470:83ae:2:212:6d02:0:4045,178
1463055654,2001:470:83ae:2:212:6d02:0:4042,177
1463055657,2001:470:83ae:2:212:6d02:0:4034,176
1463055661,2001:470:83ae:2:212:6d02:0:4035,177
1463055663,2001:470:83ae:2:212:6d02:0:400f,177
1463055666,2001:470:83ae:2:212:6d02:0:4013,177
1463055668,2001:470:83ae:2:212:6d02:0:4044,176
1463055681,2001:470:83ae:2:212:6d02:0:4045,179
1463055684,2001:470:83ae:2:212:6d02:0:4042,178
1463055687,2001:470:83ae:2:212:6d02:0:4034,177
1463055691,2001:470:83ae:2:212:6d02:0:4035,178
1463055693,2001:470:83ae:2:212:6d02:0:400f,178
1463055695,2001:470:83ae:2:212:6d02:0:4013,178
1463055698,2001:470:83ae:2:212:6d02:0:4044,177
1463055711,2001:470:83ae:2:212:6d02:0:4045,180
1463055714,2001:470:83ae:2:212:6d02:0:4042,179
1463055717,2001:470:83ae:2:212:6d02:0:4034,178
1463055720,2001:470:83ae:2:212:6d02:0:4035,179
1463055723,2001:470:83ae:2:212:6d02:0:400f,179
1463055725,2001:470:83ae:2:212:6d02:0:4013,179
1463055728,2001:470:83ae:2:212:6d02:0:4044,178
1463055740,2001:470:83ae:2:212:6d02:0:4045,181
1463055743,2001:470:83ae:2:212:6d02:0:4042,180
1463055747,2001:470:83ae:2:212:6d02:0:4034,179
1463055750,2001:470:83ae:2:212:6d02:0:4035,180
1463055752,2001:470:83ae:2:212:6d02:0:400f,180
1463055755,2001:470:83ae:2:212:6d02:0:4013,180
1463055759,2001:470:83ae:2:212:6d02:0:4044,179
1463055770,2001:470:83ae:2:212:6d02:0:4045,182
1463055773,2001:470:83ae:2:212:6d02:0:4042,181
1463055777,2001:470:83ae:2:212:6d02:0:4034,180
1463055780,2001:470:83ae:2:212:6d02:0:4035,181
1463055782,2001:470:83ae:2:212:6d02:0:400f,181
1463055785,2001:470:83ae:2:212:6d02:0:4013,181
1463055789,2001:470:83ae:2:212:6d02:0:4044,180
1463055799,2001:470:83ae:2:212:6d02:0:4045,183
1463055803,2001:470:83ae:2:212:6d02:0:4042,182
1463055807,2001:470:83ae:2:212:6d02:0:4034,181
1463055810,2001:470:83ae:2:212:6d02:0:4035,182
1463055812,2001:470:83ae:2:212:6d02:0:400f,182
1463055815,2001:470:83ae:2:212:6d02:0:4013,182
1463055819,2001:470:83ae:2:212:6d02:0:4044,181
1463055829,2001:470:83ae:2:212:6d02:0:4045,184
1463055833,2001:470:83ae:2:212:6d02:0:4042,183
1463055837,2001:470:83ae:2:212:6d02:0:4034,182
1463055840,2001:470:83ae:2:212:6d02:0:4035,183
1463055842,2001:470:83ae:2:212:6d02:0:400f,183
1463055845,2001:470:83ae:2:212:6d02:0:4013,183
1463055849,2001:470:83ae:2:212:6d02:0:4044,182
1463055859,2001:470:83ae:2:212:6d02:0:4045,185
1463055862,2001:470:83ae:2:212:6d02:0:4042,184
1463055867,2001:470:83ae:2:212:6d02:0:4034,183
1463055869,2001:470:83ae:2:212:6d02:0:4035,184
1463055872,2001:470:83ae:2:212:6d02:0:400f,184
1463055874,2001:470:83ae:2:212:6d02:0:4013,184
1463055879,2001:470:83ae:2:212:6d02:0:4044,183
1463055888,2001:470:83ae:2:212:6d02:0:4045,186
1463055892,2001:470:83ae:2:212:6d02:0:4042,185
1463055897,2001:470:83ae:2:212:6d02:0:4034,184
1463055899,2001:470:83ae:2:212:6d02:0:4035,185
1463055901,2001:470:83ae:2:212:6d02:0:400f,185
1463055904,2001:470:83ae:2:212:6d02:0:4013,185
1463055909,2001:470:83ae:2:212:6d02:0:4044,184
1463055918,2001:470:83ae:2:212:6d02:0:4045,187
1463055922,2001:470:83ae:2:212:6d02:0:4042,186
1463055927,2001:470:83ae:2:212:6d02:0:4034,185
1463055929,2001:470:83ae:2:212:6d02:0:4035,186
1463055931,2001:470:83ae:2:212:6d02:0:400f,186
1463055934,2001:470:83ae:2:212:6d02:0:4013,186
1463055939,2001:470:83ae:2:212:6d02:0:4044,185
1463055947,2001:470:83ae:2:212:6d02:0:4045,188
1463055952,2001:470:83ae:2:212:6d02:0:4042,187
1463055957,2001:470:83ae:2:212:6d02:0:4034,186
1463055959,2001:470:83ae:2:212:6d02:0:4035,187
1463055961,2001:470:83ae:2:212:6d02:0:400f,187
1463055964,2001:470:83ae:2:212:6d02:0:4013,187
1463055969,2001:470:83ae:2:212:6d02:0:4044,186
1463055977,2001:470:83ae:2:212:6d02:0:4045,189
1463055981,2001:470:83ae:2:212:6d02:0:4042,188
1463055987,2001:470:83ae:2:212:6d02:0:4034,187
1463055989,2001:470:83ae:2:212:6d02:0:4035,188
1463055991,2001:470:83ae:2:212:6d02:0:400f,188
1463055994,2001:470:83ae:2:212:6d02:0:4013,188
1463055999,2001:470:83ae:2:212:6d02:0:4044,187
1463056006,2001:470:83ae:2:212:6d02:0:4045,190
1463056011,2001:470:83ae:2:212:6d02:0:4042,189
1463056017,2001:470:83ae:2:212:6d02:0:4034,188
1463056018,2001:470:83ae:2:212:6d02:0:4035,189
1463056021,2001:470:83ae:2:212:6d02:0:400f,189
1463056024,2001:470:83ae:2:212:6d02:0:4013,189
1463056029,2001:470:83ae:2:212:6d02:0:4044,188
1463056036,2001:470:83ae:2:212:6d02:0:4045,191
1463056041,2001:470:83ae:2:212:6d02:0:4042,190
1463056047,2001:470:83ae:2:212:6d02:0:4034,189
1463056048,2001:470:83ae:2:212:6d02:0:4035,190
1463056051,2001:470:83ae:2:212:6d02:0:400f,190
1463056053,2001:470:83ae:2:212:6d02:0:4013,190
1463056059,2001:470:83ae:2:212:6d02:0:4044,189
1463056066,2001:470:83ae:2:212:6d02:0:4045,192
1463056071,2001:470:83ae:2:212:6d02:0:4042,191
1463056077,2001:470:83ae:2:212:6d02:0:4034,190
1463056078,2001:470:83ae:2:212:6d02:0:4035,191
1463056080,2001:470:83ae:2:212:6d02:0:400f,191
1463056083,2001:470:83ae:2:212:6d02:0:4013,191
1463056089,2001:470:83ae:2:212:6d02:0:4044,190
1463056095,2001:470:83ae:2:212:6d02:0:4045,193
1463056101,2001:470:83ae:2:212:6d02:0:4042,192
1463056107,2001:470:83ae:2:212:6d02:0:4034,191
1463056108,2001:470:83ae:2:212:6d02:0:4035,192
1463056110,2001:470:83ae:2:212:6d02:0:400f,192
1463056113,2001:470:83ae:2:212:6d02:0:4013,192
1463056119,2001:470:83ae:2:212:6d02:0:4044,191
1463056125,2001:470:83ae:2:212:6d02:0:4045,194
1463056130,2001:470:83ae:2:212:6d02:0:4042,193
1463056137,2001:470:83ae:2:212:6d02:0:4034,192
1463056138,2001:470:83ae:2:212:6d02:0:4035,193
1463056140,2001:470:83ae:2:212:6d02:0:400f,193
1463056143,2001:470:83ae:2:212:6d02:0:4013,193
1463056149,2001:470:83ae:2:212:6d02:0:4044,192
1463056154,2001:470:83ae:2:212:6d02:0:4045,195
1463056160,2001:470:83ae:2:212:6d02:0:4042,194
1463056167,2001:470:83ae:2:212:6d02:0:4034,193
1463056167,2001:470:83ae:2:212:6d02:0:4035,194
1463056170,2001:470:83ae:2:212:6d02:0:400f,194
1463056173,2001:470:83ae:2:212:6d02:0:4013,194
1463056179,2001:470:83ae:2:212:6d02:0:4044,193
1463056184,2001:470:83ae:2:212:6d02:0:4045,196
1463056190,2001:470:83ae:2:212:6d02:0:4042,195
1463056197,2001:470:83ae:2:212:6d02:0:4034,194
1463056197,2001:470:83ae:2:212:6d02:0:4035,195
1463056200,2001:470:83ae:2:212:6d02:0:400f,195
1463056203,2001:470:83ae:2:212:6d02:0:4013,195
1463056209,2001:470:83ae:2:212:6d02:0:4044,194
1463056214,2001:470:83ae:2:212:6d02:0:4045,197
1463056220,2001:470:83ae:2:212:6d02:0:4042,196
1463056227,2001:470:83ae:2:212:6d02:0:4034,195
1463056227,2001:470:83ae:2:212:6d02:0:4035,196
1463056230,2001:470:83ae:2:212:6d02:0:400f,196
1463056232,2001:470:83ae:2:212:6d02:0:4013,196
